# STATION: KIGQ
# STATION NAME: Lansing Municipal Airport
# LATITUDE: 41.54125
# LONGITUDE: -87.52822
# ELEVATION [ft]: 607
# STATE: IL
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,ceiling_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
,,INHG,Fahrenheit,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,code,code,Inches,Inches,code,code,Inches,Inches,Statute miles,text,text,Fahrenheit,Fahrenheit,Feet,Fahrenheit,Fahrenheit,Fahrenheit,Fahrenheit,Code,INHG,INHG,Fahrenheit,Code
KIGQ,09/01/2016 00:15 UTC,30.07,69.26,58.28,68.61,11.5,20.0,,,,,,1.0,,,,10.0,,KIGQ 010015Z AUTO 02010KT 10SM CLR 21/15 A3007 RMK AO2  T02070146,,,,,,58.44,,NNE,29.42,28.51,,Clear
KIGQ,09/01/2016 00:35 UTC,30.07,68.9,57.56,64.32,12.66,20.0,23.02,,,,,1.0,,,,10.0,,KIGQ 010035Z AUTO 02011G20KT 10SM CLR 21/14 A3007 RMK AO2  T02050142,,,,,,56.3,,NNE,29.42,28.62,,Clear
KIGQ,09/01/2016 00:55 UTC,30.07,69.08,57.38,64.32,12.66,20.0,17.27,,,,,1.0,,,,10.0,,KIGQ 010055Z AUTO 02011G15KT 10SM CLR 21/14 A3007 RMK AO2  T02060141,,,,,,56.47,,NNE,29.42,28.61,,Clear
KIGQ,09/01/2016 01:15 UTC,30.08,68.9,57.38,64.32,9.22,10.0,17.27,,,,,1.0,,,,10.0,,KIGQ 010115Z AUTO 01008G15KT 10SM CLR 21/14 A3008 RMK AO2  T02050141,,,,,,56.3,,N,29.43,28.63,,Clear
KIGQ,09/01/2016 01:35 UTC,30.08,68.9,58.1,68.61,6.91,20.0,,,,,,1.0,,,,10.0,,KIGQ 010135Z AUTO 02006KT 10SM CLR 21/15 A3008 RMK AO2  T02050145,,,,,,58.1,,NNE,29.43,28.55,,Clear
KIGQ,09/01/2016 01:55 UTC,30.08,68.9,59.0,68.61,8.05,360.0,,,,,,1.0,,,,10.0,,KIGQ 010155Z AUTO 36007KT 10SM CLR 21/15 A3008 RMK AO2  T02050150,,,,,,58.1,,N,29.43,28.55,,Clear
KIGQ,09/01/2016 02:15 UTC,30.08,68.54,59.36,72.97,8.05,10.0,,,,,,1.0,,,,10.0,,KIGQ 010215Z AUTO 01007KT 10SM CLR 20/15 A3008 RMK AO2  T02030152,,,,,,59.48,,N,29.43,28.48,,Clear
KIGQ,09/01/2016 02:35 UTC,30.08,68.9,60.26,73.15,12.66,20.0,17.27,,,,,1.0,,,,10.0,,KIGQ 010235Z AUTO 02011G15KT 10SM CLR 21/16 A3008 RMK AO2  T02050157,,,,,,59.9,,NNE,29.43,28.45,,Clear
KIGQ,09/01/2016 02:55 UTC,30.08,69.26,60.08,73.15,10.36,20.0,19.57,,,,,1.0,,,,10.0,,KIGQ 010255Z AUTO 02009G17KT 10SM CLR 21/16 A3008 RMK AO2  T02070156,,,,,,60.25,,NNE,29.43,28.43,,Clear
